title,link,content
[대전 바이오벤처 창업지원공간 개소…실험실·장비 공유],https://n.news.naver.com/mnews/article/001/0013720003?sid=101,"[




대전 바이오벤처 창업지원공간 개소[대전시 제공. 재판매 및 DB 금지](대전=연합뉴스) 정윤덕 기자 = 바이오벤처 창업을 지원할 대전바이오벤처 오픈랩이 26일 대덕연구개발특구 내 대전바이오벤처타운에 문을 열었다.    8억원이 투입된 오픈랩은 250.7㎡에 입주기업 사무실 4실, 회의실 2실, 공용실험실 1실로 구성됐다.    입주기업들은 창업 초기 단계에 구축하기 어려운 실험실과 고가의 연구장비 등을 함께 사용할 수 있다.    시는 다음 달 입주기업을 모집할 예정인데, 대전테크노파크로부터 맞춤형 프로그램을 지원받으면서 대전바이오벤처타운 내 선배 기업들의 비법도 전해 받을 수 있다.    이석봉 경제과학부시장은 ""바이오산업 육성은 지역경제 성장과 양질의 일자리 창출 측면에서 매우 중요하다""며 ""지역의 우수한 바이오벤처들이 글로벌 유니콘 기업으로 성장할 수 있도록 적극적으로 지원하겠다""고 말했다.    한편 대전시는 바이오 분야 성장 발판 마련을 위해 2026년까지 451억원을 들여 대전바이오벤처타운 인근에 공동장비실, 입주공간(40실), 오픈랩, 회의실(2실) 등을 갖춘 대전바이오창업원을 구축할 계획이다.    대전바이오창업원이 문을 열면 6천여개의 일자리가 창출될 것으로 기대된다.    cobra@yna.co.kr
]"
"[충남도, 해양수산 창업·투자 지원…내달 1∼23일 접수]",https://n.news.naver.com/mnews/article/001/0013718939?sid=101,"[




해양수산 창업투자지원사업 포스터[충남도 제공. 재판매 및 DB 금지](홍성=연합뉴스) 김소연 기자 = 충남도는 다음 달 1∼23일 '해양수산 창업 투자 지원사업' 신청을 받는다고 26일 밝혔다.    이 사업은 우수 해양·수산 기술을 보유한 예비 창업자와 유망 기업을 발굴해 육성하기 위해 추진된다.    도는 올해 국비 8억5천만원을 포함해 총 17억원을 투입해 창업지원 등 6개 분야 14개 프로그램, 총 65건을 지원할 계획이다.    창업지원 분야 대상은 예비 창업자 또는 올해 창업한 기업(사업자등록증 기준)이다. 나머지 분야는 도내에 본사·연구소·공장 등을 1개 이상 보유한 해양·수산 관련 중소·중견기업이면 지원할 수 있다.    지원 방법 등 자세한 사항은 충남테크노파크 또는 도·시·군 누리집에서 확인할 수 있다.    soyun@yna.co.kr
]"
[조직개편 한 소진공…판촉·청년창업·홍보 등 5개팀 신설],https://n.news.naver.com/mnews/article/003/0011657444?sid=101,"[
기사내용 요약5본부 1연구센터 22실 25팀 체제로 변경



[서울=뉴시스] 소상공인시장진흥공단(소진공) 전경. (사진=뉴시스 DB). photo@newsis.com[서울=뉴시스] 배민욱 기자 = 소상공인시장진흥공단(소진공)이 정부정책 이행과 소상공인·전통시장 지원을 위해 지난 20일 조직을 개편했다.소진공은 소비축제 개최 지원, 기업가형 소상공인 육성과 디지털전환 지원 가속화, 소상공인 채무부담 완화 등 업무 수행을 위해 팀을 구성했다고 25일 밝혔다. 소진공은 공공기관 혁신가이드에 따른 조직 효율화 측면에서 부서 신설이 아닌 팀으로 편성했다. 기존 5본부 1연구센터 22실 20팀 구성에서 5본부 1연구센터 22실 25팀 체제로 변경됐다. 신설된 팀은 대규모 소상공인 판촉행사와 해외판로 확대 등을 담당하는 성장지원실 판매촉진팀, 정부의 청년정책 이행을 선도하기 위한 창업지원실 청년창업팀이다.또 새출발기금 지원 등 소상공인 채무부담 완화를 위한 금융관리실 채무조정팀, 소상공인·전통시장 디지털화 수준별 전략 수립을 위한 디지털지원실 디지털전략팀, 정책통합홍보 강화를 위한 홍보팀이다. 소진공은 시장상권본부 내 업무조정을 통해 지역상권의 글로컬 대표상권으로 전환 등 상권활성화 집중지원에 나선다. 상권육성실을 지역상권실로 개편해 지역상권 회복, 동네상권발전소 지원 등 상권활성화 업무의 범위를 확대하고 전문성도 강화한다. 조직 재정비에 따른 인사발령도 2월1일 부로 시행된다.소진공은 현장 중심 조직운영과 대외협력 강화 등 고객 우선 행정을 지속 추진하기 위해 전략적으로 조직과 인사를 운영해 나갈 방침이다．
]"
"[순창군, 귀농인 농업창업·주택구입 지원]",https://n.news.naver.com/mnews/article/003/0011660442?sid=102,"[




순창군청 전경. *재판매 및 DB 금지[순창=뉴시스] 김종효 기자 = 전북 순창군은 올해 상반기 '귀농 농업창업 및 주택구입 지원사업'의 신청을 접수한다.군은 귀농인의 귀농 초기 영농창업 및 주거부담을 완화하고 안정적인 정착을 도모하고자 '2023년 상반기 귀농 농업창업 및 주택 구입 지원사업' 신청자를 오는 2월3일까지 모집한다고 26일 밝혔다.이 사업은 관내 농업인 및 재촌 비농업인에게 농업창업자금(농지구입, 하우스 신축 등)과 주택마련자금(신축, 자기 소유 노후 농가주택 증·개축)을 융자지원하는 저금리 이차보전 사업이다.사업 대상자로 선정되면 연 1.5%의 대출금리로 5년 거치, 10년 분할상환 조건에 맞춰 농업창업자금은 최대 3억원, 주택마련자금은 최대 7500만원까지 대출 지원을 받을 수 있다.대상자는 만 65세 이하(주택구입 지원은 연령 제한 없음) 세대주로 도시지역에 1년 이상 거주하다가 농촌지역으로 전입한지 만 5년이 경과하지 않은 귀농인이나 농촌지역 거주 비농업인이다.단 귀농·영농교육을 100시간 이상 이수해야하는 별도의 자격이 요구된다.군은 신청한 지원자를 대상으로 사업 계획의 적정성과 실현 가능성, 영농정착 의욕, 융자금 상환 계획의 적절성 등을 심사해 지원대상을 선정할 계획이다.
]"
[[청주소식] 문화콘텐츠 창업 활성화 업무협약 등],https://n.news.naver.com/mnews/article/003/0011659968?sid=102,"[




[청주=뉴시스] 임선우 기자 = 충북 청주시문화산업진흥재단은 26일 스타트업 전문 매니지먼트사인 ㈜에이씨엔디씨와 업무협약을 하고, 문화산업 창업기업 발굴에 나섰다.청주시문화산업진흥재단은 이번 협약에 따라 충북콘텐츠코리아랩 내 교육 공간을 ㈜에이씨엔디씨에 제공하고, 로컬크리에이터와 충북콘텐츠코리아랩 창작자의 스타트업 연계를 지원한다.㈜에이씨엔디씨는 문화콘텐츠 분야 예비 창업자를 발굴해 창업을 지원한 뒤 안정적 시장 진출까지 도울 계획이다.◇청주시의회 직원 직무교육충북 청주시의회는 26일 특별위원회실에서 시의회 소속 직원 50여명을 대상으로 직무교육을 했다.지방의회 인사권 독립 1년을 맞아 윤진훈 (주)제윤의정 학술연구소장이 '지방의회 직원의 역할과 자세' 주제 특강을 했다.이열호 청주시 기획행정실장은 실무 중심의 '행정보고서 작성법'을 전수했다.교육 후에는 질의응답과 토론을 통해 의정활동 적용 방안을 모색했다.
]"
"[하동군,  취·창업 목적 차량 임대 청년에게 임차비 지원]",https://n.news.naver.com/mnews/article/001/0013720629?sid=102,"[
'청년드림카 지원사업', 월 40만원 한도 임차료 50%



하동군[하동군 제공. 재판매 및 DB금지](하동=연합뉴스) 지성호 기자 = 경남 하동군이 '하동군 청년드림카 지원사업'을 추진한다고 26일 밝혔다.    이 사업은 교통환경이 열악한 지역 특성을 반영해 청년들의 이동권을 보장하려고 청년 렌터카 임차비용을 지원하는 정책이다.    지난해 9월 청년 설문조사에서 가장 필요하다고 생각하는 교통정책이었던 렌터카 지원사업을 반영했다.    하동군에 주소를 둔 청년이 취업·창업 등을 주목적으로 차량을 임차할 경우 임차비를 지원한다.    사업에 선정된 청년에게는 월 40만원 한도에서 차량 임차료의 50%를 지원하며, 지원기간은 사용 목적 및 여건에 따라 연장될 수 있다.    지원 자격은 신청일 기준 하동군에 주소를 둔 운전면허를 소지한 만 19∼45세 청년이며, 지원 대상은 차량 사용 목적, 타당성 등을 평가해 선정된다.    하동군은 2023년을 청년정책의 원년으로 선포하고 다양하고 특색 있는 청년사업사업을 추진하기로 했다.    하동군 관계자는 ""다양한 정책 발굴·시행을 통해 청년들에게 지역 정착을 유도함으로써 인구 유출을 방지하고 장기적으로 인구증가 효과를 기대한다""고 말했다.    shchi@yna.co.kr
]"
"['취업난' 창업으로 몰리는 MZ세대…""39살까지 경쟁상대""]",https://n.news.naver.com/mnews/article/003/0011655879?sid=101,"[
기사내용 요약3고 위기로 유례없는 취업난에 청년 창업 늘어 정부, '청년창업사관학교·창업중심대학' 지원해39세 이하까지 청년…20대 위한 특화지원 필요



[서울=뉴시스] 노원청년가게 1호. (사진=노원구청 제공) 2021.04.24. photo@newsis.com *재판매 및 DB 금지[서울=뉴시스]이수정 기자 = #1. 서울 광진구에 거주하는 성산하(25)씨는 1년 전부터 반려동물 건강기능식품 관련 스타트업 창업을 준비하고 있다. 취업 준비에 한창인 주변 친구들과 다른 길을 택한 성씨는 ""남들보다 빨리 실패를 경험해보는 것도 나쁘지 않겠다는 생각이 들어서 도전하게 됐다""고 말했다. 호기롭게 시작한 창업 준비지만 성씨는 이따금씩 자금 여력이 부족해 고민이 든다고 털어놨다. 그는 ""청년 창업이다 보니 획기적인 아이디가 아니면 실패할 가능성이 큰데 그런 실패에 대한 추후 대비책이 마련돼 있지 않은 것이 걱정""이라고 말했다.#2. 감성소프트를 운영하고 있는 전자연(26)씨는 1년 간 창업을 준비해 지난 2020년 2월 본격적으로 사업을 시작했다. 대학원 석사 과정 중 과학기술정보통신부에서 진행하는 '공공기술기반 시장연계 창업탐색 지원사업(한국형 아이코어)'에 참가해 최우수팀으로 선정되면서 해당 아이템으로 창업을 시작하게 됐다. 전씨가 운영하는 감성소프트는 모션 자막 템플릿 중점의 다양한 영상편집 플랫폼을 제공하는 업체다. 전씨는 ""관련 분야에 대한 시장성을 보게 돼서 자연스럽게 창업을 하게 됐다며""고 말했다. 그는 현재 서울시와 용산구청이 함께 지원하고 있는 청년 창업 지원센터에서 사업을 하고 있다. 그는 사업 성장에 있어서 청년 창업 정책이 많은 도움이 됐다고 말한다. 전씨는 ""저희는 정부 과제를 통해서 자금 지원과 공간지원을 받으며 성장했는데 최근 창업하시는 분들을 보면 자금 지원과 더불어 현실적인 코칭 지도가 있으면 더 좋지 않을까 생각했다""고 말했다.  창업이 뛰어드는 20대 청년층 비율이 점차 늘어나고 있다. 정부도 이에 청년 창업자들을 위한 정책 마련에 발벗고 나섰다. 하지만 일각에서는 현재 진행되고 있는 지원을 넘어서 창업 준비 단계에 있는 청년들을 위한 현실적인 정책이 필요하다는 목소리가 나온다. 24일 통계청에 따르면 15~29세 자영업자는 2018년 1~8월 기준 2.94%에서 지난해 1~8월 기준 3.4%로 증가했다. 3고(고물가·고금리·고환율) 위기에 유례 없는 취업난까지 닥치며 청년 창업자 비율은 점차 더 늘어날 것으로 보인다.""청년 창업지원 정책, 홍보 더 돼야…코칭 프로그램도""정부에서도 청년 창업자들을 위한 지원 정책 마련에 나섰다. 중소벤처기업부(중기부)는 지난 15일부터 청년 창업자 육성을 위한 '2023년 청년창업사관학교' 입교생 모집에 나섰다. 모집 대상은 39세 이하, 창업 3년 이하 이내인 대표자다. 청년창업사관학교는 유망 창업아이템과 혁신기술을 보유한 우수 창업자를 발굴해 입주공간 제공, 교육·코칭, 사업화자금 지원 등 창업 전 단계를 패키지로 지원하는 사업이다. 지난 2011년부터 운영돼 전국 18개 지역에서 현재까지 6741명의 청년 창업가를 배출했다. 이외에도 공공기술을 활용해 청년 창업기업을 발굴·육성하는 '공공기술 창업 사업화 지원사업'과 만 29개 이하 예비 창업자를 지원하는 '생애최초 청년창업 지원사업'을 신설해 청년 창업 활성화를 도모하고 있다. 대학 내 창업열기를 확산하기 위해 창업중심대학을 권역별로 지정하고 대학별 특화프로그램을 지원한다는 방침이다.하지만 일부 창업 준비자들 사이에서는 지원 정책을 체감하기 어렵다는 목소리가 나온다.성씨는 ""정부 정책을 어렴풋이 들어는 봤지만 어떤 내용을 담고 있는지 정확히 알진 못했다""며 ""홍보가 잘 안되고 있는 것 같다""고 지적했다. 그는 ""초기 단계에 진입하는 청년들에게는 자금 지원이 더 있었으면 좋겠다""고 말했다. 보다 본질적인 문제 해결을 위해 청년 창업가들을 위한 코칭 프로그램이 마련돼야 한다는 의견도 있다. 전씨는 ""청년 창업이라고 하면 청년들이 '취업난이라서, 경험 삼아 해보면 괜찮을 것 같아서'라는 마인드로 (창업을) 시작하게 되는 경우가 많지만 창업이 현실적으로 쉬운 일은 아니다""라며 ""시작하기 전에 이 창업으로 정말 얻고자 하는 것이 무엇인지 어떻게 진행을 해나갈 것인지를 코칭해주는 게 상당히 중요한 것 같다""고 말했다. 전씨는 ""코칭 중에서도 자금 지원이나 공간 지원에 대해 알려주는 서비스도 있을 수 있고, 해당 서비스에 대한 코칭도 있을 수 있다""며 ""현실적으로 창업을 어떻게 꾸려나갈지 코칭해줄 수 있는 멘토들을 꾸리는 게 훨씬 중요하다고 생각한다""고 강조했다.  ""39세까지 청년? 20대로 범위 좁히고 지원 특화해야"" 일각에서는 정부에서 지원하는 청년의 범위가 너무 넓어 실효성이 없다는 지적도 나온다. 현재 대부분의 '청년 지원 사업'은 지원 가능한 청년의 범위를 39세 미만으로 규정하고 있다. 이는 법적에서 정하고 있는 청년의 기준이다. 성씨는 ""기존 업체도 그렇고 같은 계열의 경쟁사가 많다보니 그 업체를 이길만한 무언가를 찾아야 하는데 혼자 하다보니 시간이 많이 소요되는 것 같다""며 ""경험치가 부족한 청년들을 위한 지원제도가 있었으면 한다""고 말했다. 전문가들은 20대 초중반 청년들을 위한 특화된 지원사업이 나와야 한다고 지적한다. 김경환 성균관대 글로벌창업대학원 교수는 ""법적인 나이로 보면 서른 아홉까지를 청년이라고 보는데 그 기준으로 봤을 땐 지원 사업들이 굉장히 많다. 하지만 우리가 통상적으로 청년이라고 하면 대학생 수준을 얘기하지 않냐""며 ""20대 초중반 대학생으로 놓고 봤을 때는 그들을 지원하는 특화 사업들이 많이 없는 상황""이라고 말했다.김 교수는 ""이번에 중기부에서 창업중심대학 사업을 만들었는데 그것도 우리가 얘기하는 대학생 나이대를 위한 청년지원 사업이 아니라 서른 아홉까지, 굉장히 넓은 범위의 지원사업""이라며 ""30대 이후의 사람들과 달리 20대 청년들은 경험도 없고 데이터도 없다 보니 미흡할 수밖에 없어서 그들만을 위한 지원 사업이 있어야 한다""고 강조했다.청년들이 창업에 실패할 경우 다시 재기할 수 있도록 완충 장치가 만들어져야 한다는 의견도 있다. 김 교수는 ""창업에 실패했을 경우 재도전할 수 있는 기회를 만들자는 논의가 굉장히 많았는데 전체적으로 그런 부분에 대한 준비는 미흡한 것 같다""며 ""청년들에게 재도전할 수 있는 기회를 주는 것은 당연한 것이고 필수적인 것이기 때문에 관련 제도의 보완이 시급히 이뤄져야 한다""고 말했다．
]"
[‘대전바이오벤처 오픈랩’ 개소… 창업기업 지원 나선다],https://n.news.naver.com/mnews/article/005/0001582617?sid=102,"[
실험실·고가장비 자유롭게 사용다음 달 입주기업 모집 예정



대전의 바이오 창업기업이 실험실, 고가의 장비 등을 자유롭게 이용할 수 있는 공간이 문을 열었다.대전시는 26일 유성구 전민동 대전바이오벤처타운에서 ‘대전바이오벤처 오픈랩’ 개소식을 개최했다. 이석봉 대전시 경제과학부시장과 이병철 대전시의회 산업건설위원회 위원장, 맹필재 바이오헬스케어협회장 등 산·학·연·병 관계자들이 참석했다.오픈랩은 대전바이오벤처타운 5층에 조성됐다. 총 면적 250.72㎡에 입주 기업 사무실 4개, 회의실 2개, 공용 실험실 1개로 구성됐다.시는 다음 달에 입주 기업을 모집할 예정이다. 입주 기업은 초기 창업단계에서 구축하기 어려운 실험실, 고가의 연구 장비 등을 자유롭게 사용할 수 있으며 개별 사무실·회의실 등도 제공받게 된다.또 대전테크노파크로부터 맞춤형 기업지원 프로그램을 지원받을 수 있으며 대전바이오벤처타운에 입주한 선배 기업들의 노하우를 공유할 수 있는 기회도 주어진다.이석봉 부시장은 “바이오산업 육성은 지역경제 성장과 양질의 일자리 창출 측면에서 전략적으로 매우 중요하다”며 “지역의 우수한 바이오 벤처 기업들이 글로벌 유니콘 기업으로 성장할 수 있도록 적극 지원하겠다”고 말했다.대전바이오벤처 오픈랩은 시가 지역 바이오 창업기업을 지원하기 위해 구축하는 ‘가칭 대전바이오창업원’의 안정적인 운영을 위해 시범적으로 도입됐다. 2026년 개원을 목표로 조성 중인 대전바이오창업원은 공동장비실과 입주공간 40개, 공유형 오픈랩, 회의실 2개, 협력기관 사무실 등이 들어설 예정이다.시는 바이오창업원이 개소할 경우 6000여개의 일자리가 창출될 것으로 기대하고 있다.
		]"
"[경남벤처스타트업협회, 제2회 기술창업 멘토뱅크 사업 성과공유회]",https://n.news.naver.com/mnews/article/022/0003778104?sid=102,"[
			경남벤처스타트업협회는 제2회 기술창업 멘토뱅크 사업 지원 통합멘토링과 성과공유회를 개최했다고 28일 밝혔다.     경남벤처스타트업협회는 수도권에 집중돼 있는 기존 산업 패러다임에서 벗어나 경남지역을 중심으로 창업 생태계를 구축하기 위해 발족한 벤처기업 모임이다.     



   경남벤처스타트업협회, 제2회 기술창업 멘토뱅크 사업 성과공유회.    지자체, 민간기관과 연계해 창업교육·전문가 네트워킹·보육시설·투자유치·제품개발·판로개척 등을 지원하며 △지역주도형 인큐베이팅 △엑셀러레이팅 모델 정착을 목표로 한다.     또 스타트업 기업에 적합한 전문 멘토를 연결해 선배 기업인들의 경험을 공유하고, 실질적인 노하우를 전수받을 수 있도록 한다.     이날 행사는 기술창업 기업 역량을 높이고 창업기업과 자문위원 간 교류와 소통, 스타트업 기업 성장과 지원, 투자유치 등을 위해 열렸다.     기술창업 역량강화 교육에는 스타릿지파트너스 이승민 대표의 '기업가 마인드셋', 이든벤처스 이진희 대표의 '스타트업 자금유치 방법', 세마인베스트먼트 정세홍 본부장의 '스타트업 투자 유치 가이드', 신현목 변호사의 '창업기업 기술보호를 위한 법률적 검토'에 대한 강의가 진행됐다.     창업기업 발표에는 B2B컴퍼니 김동락 대표의 '수소 충전 에너지 저장 안정화를 위한 판막 및 고압밸브 개발', 오우브 최은주 대표의 '친환경 아웃도어 패션 생산 및 판매', 벨고 이백산 대표의 '레고식 블록 모듈을 활용한 스마트팜 제어 시스템', ㈜트윈위즈 김창수 대표의 '기능성 항균·항바이러스 첨가제'가 발표됐다.     전정현 경남벤처스타트업협회장은 “이번 행사가 지역 창업생태계 구축을 위한 기술창업 소통의 장이 되길 바란다”며 “앞으로도 기술창업 활성화와 창업기업 성장을 위해 노력하겠다”고 말했다.
]"
"[관악구, 올해 창업 지원·일자리 창출에 131억원 투입]",https://n.news.naver.com/mnews/article/001/0013720343?sid=102,"[




서울 관악구에 건립되는 '창업 HERE-RO 1' 조감도[관악구 제공. 재판매 및 DB 금지]    (서울=연합뉴스) 윤보람 기자 = 서울 관악구(구청장 박준희)는 올해 경제·일자리 분야에 예산 131억원을 투입한다고 26일 밝혔다.    우선 기존에 구축한 관악S밸리 기반을 공고히 하고 1천개 이상의 벤처기업을 유치하기 위한 전략인 '관악S밸리 2.0'을 본격 시행한다.    이를 전문적으로 지원할 '관악 중소벤처진흥원' 설립도 추진한다. 올해 전문기관 용역과 타당성 조사, 기본계획 수립 등을 거쳐 적정한 사업모델을 도출할 계획이다.    창업 인프라도 확충한다. '창업 HERE-RO 1'과 '서울대 연구공원 943동 창업공간'은 올해 준공을 목표로 하며, 서울대벤처타운역 일대 청년벤처 창업공간도 설계 중이다.    아울러 관내 소재 기업에 대한 투자와 자금 지원을 늘린다.    59억원 규모의 '관악S밸리 기업 지원 펀드'(가칭)를 조성하고, 7년 이내 벤처·창업기업에 최대 5천만원까지 사업화 자금을 지원하는 '스타트업 스케일 업' 사업을 확대한다.    강남골목시장, 영림시장을 비롯한 5곳의 골목형 상점가는 지원을 강화한다. 주요 골목상권 10곳에는 향후 4년간 총 30억원을 투입해 특색있는 테마골목으로 만드는 '권역별 골목상권 활성화 사업'을 지속한다.    '관악형 아트테리어 사업'은 올해 300곳 이상의 점포를 대상으로 시행하며, 연이율 0.8%의 '관악구 중소기업 육성기금'은 30억원 규모로 편성한다.    구는 올해 1만1천개의 일자리를 창출한다는 목표를 세웠다. 고용 취약계층을 위한 맞춤형 공공일자리 7천100여개를 만들고 양질의 장기일자리를 창출하기 위해 '일자리행복주식회사' 설립을 추진한다.    앞으로 4년간 혁신·상생·포용 일자리 4만5천개를 창출하고 2026년 고용률 65%를 달성하기 위한 '민선8기 일자리대책 종합계획'도 수립했다.    박준희 관악구청장은 ""주민이 체감할 수 있는 경제·일자리 정책으로 삶과 행복지수를 높여나가겠다""고 말했다.    bryoon@yna.co.kr
]"
"[신진오 신임 벤처창업학회장 ""벤처·스타트업과 학계 가교역할""]",https://n.news.naver.com/mnews/article/008/0004844471?sid=101,"[




한국벤처창업학회 16대 학회장에 취임한 신진오 와이앤아처 대표 한국벤처창업학회는 2023년도 제16대 학회장에 신진오 와이앤아처 대표가 취임했다고 27일 밝혔다. 신진오 신임 학회장은 삼성증권을 시작으로 KB증권, 호서대 사업기획단장, 서울과학기술대학교 겸임교수, 한국벤처창업학회 부회장 등을 거쳐 현재 한국액셀러레이터 3대 협회장을 수행하며 벤처캐피탈(VC)과 액셀러레이터(AC) 영역에 정통한 인물로 꼽힌다. 2006년 설립된 한국벤처창업학회는 스타트업, 기업가정신, 지역 혁신과 개발 등과 관련된 이론, 정책, 실무, 제도에 관한 학술연구와 이의 확산 및 발전에 기여하고 있다. 총 회원수 1872명으로 학계 1707명(교수 980명 포함), 산업계 155명, 공공기관 10명으로 구성돼 있다. 한국연구재단 등재학술지인 '벤처창업연구'를 연 6회 발간한다. 벤처창업연구는 한국연구재단에서 발표한 벤처창업연구 사회과학 경영학 부문 인용지수가 지난 5년 누적 1위를 차지하는 등 높은 수준을 유지하고 있다. 신진오 학회장은 ""글로벌 경기침체로 스타트업 시장도 얼어붙어 있지만 이런 때일수록 스타트업의 향후 방향성에 대한 학술연구가 중요해졌다""며 ""앞으로 학계와 산업계를 연결해 연구결과가 산업에 적용될 수 있도록 가교역할을 하겠다""고 했다. [머니투데이 스타트업 미디어 플랫폼 '유니콘팩토리']
]"
[창업 청년 50명 모집합니다! … 경북창업사관학교],https://n.news.naver.com/mnews/article/277/0005210194?sid=102,"[
			 중소벤처기업 진흥공단 대구경북연수원은 청년 창업자 육성을 위해 ‘2023년 경북청년창업 사관학교’ 입교생 50명을 2월 6일까지 모집한다.청년창업사관학교는 유망 창업 아이템과 혁신기술을 보유한 우수 청년 창업자를 발굴해 입주공간 제공, 교육·코칭, 사업화 자금 지원 등 창업 전 단계를 패키지로 지원하는 사업이다.



중소벤처기업진흥공단 대구경북연수원2011년부터 운영하는 청년창업사관학교는 전국 18개 지역에서 현재까지 6741명의 청년 창업가를 배출했으며, 청년창업사관학교 출신 청년창업가들은 최근 5년간 3조 6818억원의 누적 매출 성과와 1만7150명의 신규 일자리를 창출했다.또 ‘토스’, ‘직방’과 같은 유니콘 기업을 배출하는 등 대한민국 청년 기술창업의 대표 양성소로 자리매김하고 있다.경북청년창업사관학교의 신청 자격은 만 39세 이하 창업 3년 이내 창업기업의 대표자를 대상으로 하며, 2월 6일 오후 2시까지 케이(K)-스타트업 누리집을 통해 신청할 수 있다.
]"
"[함양군, 체류형 농업창업지원센터 입교생 추가모집]",https://n.news.naver.com/mnews/article/003/0011660815?sid=102,"[
기사내용 요약2월10일까지 30세대 모집…안정적인 농촌정착 지원



[함양=뉴시스] 함양군 체류형 농업창업지원센터. *재판매 및 DB 금지[함양=뉴시스] 정경규 기자 = 경남 함양군은 오는 2월10일까지 체류형 농업창업지원센터 입교생 30세대를 추가 모집한다고 27일 밝혔다.체류형 농업창업지원센터는 지난 2018년부터 운영중으로 농업창업을 희망하는 도시민에게 체류공간을 제공하고 영농교육 과정을 수료한 후 안정적인 농촌정착을 돕고 있다.센터는 교육과 주거의 복합 시설로 체류형 주택 30세대(20평형 20세대, 15평형 10세대)와 교육관, 텃밭, 공동실습 농장 등의 시설이 완비돼 있어 귀농생활을 미리 경험하는 시간을 통해 보다 계획적이고 안정적인 정착을 지원한다. 신청 대상은 입교를 희망하는 도시민으로 농촌정착 예정자이고, 모집공고일 기준으로 주민등록상 주소가 농어촌(읍면) 이외의 도시지역에 1년 이상 되어있으면서 농업 외 다른 직종에 종사하고 있는 경우 누구나 신청 가능하다. 센터는 만 20세 이상부터 49세 이하의 경우 입소정원의 30%, 북한이탈주민(새터민) 경우 입소정원의 10%를 우대 선정한다. 교육생 숙소는 20세대를 모집하는 20평형(66㎡)의 경우 보증금 1년 76만5000원·교육비 월 25만5000원이며, 10세대 모집의 15평형(49.5㎡)는 보증금 57만6000원에 교육비 19만2000원이다. 개별 텃밭 분양면적은 입교 후 조정할 예정이다.기타 자세한 사항은 군 홈페이지 모집공고를 참고해 입교신청서와 농업창업계획서 등 신청서류와 주민등록등·초본, 가족관계증명서, 토지대장, 귀농교육 수료증 등 관련 증빙서류를 농업기술센터 농축산과로 방문 접수하면 된다.
]"
"[[자막뉴스] 남양유업 창업주 손자, 주거지 주차장에서 무슨 일이?]",https://n.news.naver.com/mnews/article/052/0001841968?sid=102,"[
			영상에 나오는 곳은 제주도입니다.3인조 그룹 멤버인 미국 국적 가수 안 모 씨의 집 옆에 있는 감귤밭인데요.수사관들이 감귤나무 사이에 심은 대마 나무들을 여기저기서 발견합니다.집엔 아예 대마 재배 장비까지 갖춰놨습니다.미성년 자녀들이 함께 지내고 있는데도 버젓이 대마를 피우고 키우기까지 한 겁니다.재벌가 3세들도 잇따라 적발됐습니다.주차장에 세워진 차량에 한 남성이 타는데요.바로 남양유업 창업주 손자인 홍 모 씨입니다.차 안에서 대마를 거래하고 나오는 모습이 CCTV에 포착된 겁니다.홍 씨는 주변에 대마를 유통하거나 소지한 혐의를 받습니다.홍 씨로부터 대마를 사들인 혐의로 범 효성가 3세 조 모 씨와 금융지주사 일가 임 모 씨 역시 덜미를 잡혔습니다.함께 적발된 한 중견건설업체 회장 아들은 임신 중인 아내를 데리고 해외로 태교여행을 갔다가 현지에서 대마를 구해 피운 사실이 드러났습니다. 검찰 조사 결과 이들 대부분은 해외 유학 시절 대마를 접한 뒤, 귀국 후에도 끊지 못하고 상습적으로 흡연해온 거로 파악됐습니다.수사 관계자의 말 직접 들어보겠습니다.[신준호 / 서울중앙지검 강력범죄수사부장 : 일부 재벌과 중견기업 2·3세, 전 고위공직자 자녀, 사업가, 유학생, 연예계 종사자들이 자신들만의 공급 선을 두고 은밀하게 대마를 유통·흡연해온 전모를 밝혀 구속수사 등으로 엄단했습니다.]검찰은 대마를 유통하거나 흡연한 혐의로 남양유업 창업주 손자 홍 씨 등 17명을 기소하고, 해외로 도주한 한일합섬 창업주 손자 김 모 씨 등 세 명은 지명수배했습니다.지금까지 서울중앙지검에서 YTN 임성호입니다.
		]"
